17,7682647;1;;R1-R2;*10^4;10000
17,5750541;3156;;-0,002903;-29,03;
17,5726623;3157;;-0,0023918;-23,918;
17,5705718;3158;;-0,0020905;-20,905;
17,5689659;3159;;-0,0016059;-16,059;
17,566513;3160;;-0,0024529;-24,529;
17,5643596;3161;;-0,0021534;-21,534;
17,5626258;3162;;-0,0017338;-17,338;
17,5606288;3163;;-0,001997;-19,97;
17,5589714;3164;;-0,0016574;-16,574;
17,5571784;3165;;-0,001793;-17,93;
17,5559711;3166;;-0,0012073;-12,073;
17,5536861;3167;;-0,002285;-22,85;
17,5523395;3168;;-0,0013466;-13,466;
17,5512161;3169;;-0,0011234;-11,234;
17,5496196;3170;;-0,0015965;-15,965;
17,5476036;3171;;-0,002016;-20,16;
17,5466995;3172;;-0,0009041;-9,041;
17,5459079;3173;;-0,0007916;-7,916;
17,5445117;3174;;-0,0013962;-13,962;
17,5431804;3175;;-0,0013313;-13,313;
17,5422725;3176;;-0,0009079;-9,079;
17,540575;3177;;-0,0016975;-16,975;
17,5394077;3178;;-0,0011673;-11,673;
17,5384178;3179;;-0,0009899;-9,899;
17,5376148;3180;;-0,000803;-8,03;
17,5367603;3181;;-0,0008545;-8,545;
17,5349922;3182;;-0,0017681;-17,681;
17,5343246;3183;;-0,0006676;-6,676;
17,5341663;3184;;-0,0001583;-1,583;
17,5336093;3185;;-0,000557;-5,57;
17,5325489;3186;;-0,0010604;-10,604;
17,531063;3187;;-0,0014859;-14,859;
17,5303897;3188;;-0,0006733;-6,733;
17,530178;3189;;-0,0002117;-2,117;
17,5290718;3190;;-0,0011062;-11,062;
17,5285415;3191;;-0,0005303;-5,303;
17,5277976;3192;;-0,0007439;-7,439;
17,5272331;3193;;-0,0005645;-5,645;
17,5270118;3194;;-0,0002213;-2,213;
17,5259342;3195;;-0,0010776;-10,776;
17,5252361;3196;;-0,0006981;-6,981;
17,5250434;3197;;-0,0001927;-1,927;
17,5246868;3198;;-0,0003566;-3,566;
17,5235557;3199;;-0,0011311;-11,311;
17,5234451;3200;;-0,0001106;-1,106;
17,5227718;3201;;-0,0006733;-6,733;
17,5225486;3202;;-0,0002232;-2,232;
17,5216598;3203;;-0,0008888;-8,888;
17,5215454;3204;;-0,0001144;-1,144;
17,5214729;3205;;-7,25E-05;-0,725;
17,5210266;3206;;-0,0004463;-4,463;
17,5210151;3207;;-1,15E-05;-0,115;
17,5196762;3208;;-0,0013389;-13,389;
17,5198059;3209;;0,0001297;1,297;
17,519638;3210;;-0,0001679;-1,679;
17,5194664;3211;;-0,0001716;-1,716;
17,5192756;3212;;-0,0001908;-1,908;
17,5185966;3213;;-0,000679;-6,79;
17,5186901;3214;;9,35E-05;0,935;
17,5180397;3215;;-0,0006504;-6,504;
17,5174694;3216;;-0,0005703;-5,703;
17,5175056;3217;;3,62E-05;0,362;
17,5178661;3218;;0,0003605;3,605;
17,5167942;3219;;-0,0010719;-10,719;
17,5163726;3220;;-0,0004216;-4,216;
17,5164623;3221;;8,97E-05;0,897;
17,5163631;3222;;-9,92E-05;-0,992;
17,5161876;3223;;-0,0001755;-1,755;
17,5160636;3224;;-0,000124;-1,24;
17,5159244;3225;;-0,0001392;-1,392;
17,5158138;3226;;-0,0001106;-1,106;
17,5160522;3227;;0,0002384;2,384;
17,5157394;3228;;-0,0003128;-3,128;
17,5159759;3229;;0,0002365;2,365;
17,5153999;3230;;-0,000576;-5,76;
17,5154285;3231;;2,86E-05;0,286;
17,5146903;3232;;-0,0007382;-7,382;
17,514492;3233;;-0,0001983;-1,983;
17,5140075;3234;;-0,0004845;-4,845;
17,5143051;3235;;0,0002976;2,976;
17,5147094;3236;;0,0004043;4,043;
17,5140686;3237;;-0,0006408;-6,408;
17,5143013;3238;;0,0002327;2,327;
17,5139122;3239;;-0,0003891;-3,891;
17,5139579;3240;;4,57E-05;0,457;
17,5139617;3241;;3,80E-06;0,038;
17,5139369;3242;;-2,48E-05;-0,248;
17,5144786;3243;;0,0005417;5,417;
17,51408;3244;;-0,0003986;-3,986;
17,5142364;3245;;0,0001564;1,564;
17,514471;3246;;0,0002346;2,346;
17,5143299;3247;;-0,0001411;-1,411;
17,5136852;3248;;-0,0006447;-6,447;
17,5135116;3249;;-0,0001736;-1,736;
17,5142459;3250;;0,0007343;7,343;
17,5137786;3251;;-0,0004673;-4,673;
17,5141277;3252;;0,0003491;3,491;
17,514595;3253;;0,0004673;4,673;
17,5145397;3254;;-5,53E-05;-0,553;
17,5145015;3255;;-3,82E-05;-0,382;
17,5146312;3256;;0,0001297;1,297;
17,5148086;3257;;0,0001774;1,774;
17,5147075;3258;;-0,0001011;-1,011;
17,5144805;3259;;-0,000227;-2,27;
17,5141048;3260;;-0,0003757;-3,757;
17,514286;3261;;0,0001812;1,812;
17,5142612;3262;;-2,48E-05;-0,248;
17,514513;3263;;0,0002518;2,518;
17,5138339;3264;;-0,0006791;-6,791;
17,5141944;3265;;0,0003605;3,605;
17,5140342;3266;;-0,0001602;-1,602;
17,5145549;3267;;0,0005207;5,207;
17,5138874;3268;;-0,0006675;-6,675;
17,5143737;3269;;0,0004863;4,863;
17,5142116;3270;;-0,0001621;-1,621;
17,514389;3271;;0,0001774;1,774;
17,5143642;3272;;-2,48E-05;-0,248;
17,5147018;3273;;0,0003376;3,376;
17,5146961;3274;;-5,70E-06;-0,057;
17,5147247;3275;;2,86E-05;0,286;
17,514738;3276;;1,33E-05;0,133;
17,5149707;3277;;0,0002327;2,327;
17,5149803;3278;;9,60E-06;0,096;
17,5151443;3279;;0,000164;1,64;
17,5152816;3280;;0,0001373;1,373;
17,514965;3281;;-0,0003166;-3,166;
17,5152187;3282;;0,0002537;2,537;
17,5153808;3283;;0,0001621;1,621;
17,5152244;3284;;-0,0001564;-1,564;
17,5152149;3285;;-9,50E-06;-0,095;
17,5154361;3286;;0,0002212;2,212;
17,5153236;3287;;-0,0001125;-1,125;
17,5155239;3288;;0,0002003;2,003;
17,5156936;3289;;0,0001697;1,697;
17,5163993;3290;;0,0007057;7,057;
17,5164375;3291;;3,82E-05;0,382;
17,515932;3292;;-0,0005055;-5,055;
17,5161952;3293;;0,0002632;2,632;
17,5157241;3294;;-0,0004711;-4,711;
17,5157546;3295;;3,05E-05;0,305;
17,5163288;3296;;0,0005742;5,742;
17,5162353;3297;;-9,35E-05;-0,935;
17,516489;3298;;0,0002537;2,537;
17,516756;3299;;0,000267;2,67;
17,5167961;3300;;4,01E-05;0,401;
17,5160694;3301;;-0,0007267;-7,267;
17,5165176;3302;;0,0004482;4,482;
17,5164432;3303;;-7,44E-05;-0,744;
17,5167274;3304;;0,0002842;2,842;
17,5170955;3305;;0,0003681;3,681;
17,5165252;3306;;-0,0005703;-5,703;
17,5165367;3307;;1,15E-05;0,115;
17,5162811;3308;;-0,0002556;-2,556;
17,5172328;3309;;0,0009517;9,517;
17,5167503;3310;;-0,0004825;-4,825;
17,5176544;3311;;0,0009041;9,041;
17,5176887;3312;;3,43E-05;0,343;
17,5178184;3313;;0,0001297;1,297;
17,517641;3314;;-0,0001774;-1,774;
17,5175495;3315;;-9,15E-05;-0,915;
17,5177211;3316;;0,0001716;1,716;
17,5180187;3317;;0,0002976;2,976;
17,5182037;3318;;0,000185;1,85;
17,5183963;3319;;0,0001926;1,926;
17,5183525;3320;;-4,38E-05;-0,438;
17,5186042;3321;;0,0002517;2,517;
17,5188732;3322;;0,000269;2,69;
17,519453;3323;;0,0005798;5,798;
17,5189037;3324;;-0,0005493;-5,493;
17,5184631;3325;;-0,0004406;-4,406;
17,5189437;3326;;0,0004806;4,806;
17,5189228;3327;;-2,09E-05;-0,209;
17,5188808;3328;;-4,20E-05;-0,42;
17,5195732;3329;;0,0006924;6,924;
17,5197238;3330;;0,0001506;1,506;
17,5201091;3331;;0,0003853;3,853;
17,5207347;3332;;0,0006256;6,256;
17,5204048;3333;;-0,0003299;-3,299;
17,5196685;3334;;-0,0007363;-7,363;
17,5200901;3335;;0,0004216;4,216;
17,5203056;3336;;0,0002155;2,155;
17,5201625;3337;;-0,0001431;-1,431;
17,5206356;3338;;0,0004731;4,731;
17,5207424;3339;;0,0001068;1,068;
17,5201683;3340;;-0,0005741;-5,741;
17,5204162;3341;;0,0002479;2,479;
17,520565;3342;;0,0001488;1,488;
17,5208301;3343;;0,0002651;2,651;
17,521183;3344;;0,0003529;3,529;
17,521574;3345;;0,000391;3,91;
17,5216197;3346;;4,57E-05;0,457;
17,5209484;3347;;-0,0006713;-6,713;
17,5214805;3348;;0,0005321;5,321;
17,5215377;3349;;5,72E-05;0,572;
17,5219421;3350;;0,0004044;4,044;
17,5221195;3351;;0,0001774;1,774;
17,5216846;3352;;-0,0004349;-4,349;
17,5216274;3353;;-5,72E-05;-0,572;
17,5220375;3354;;0,0004101;4,101;
17,5224132;3355;;0,0003757;3,757;
17,5225524;3356;;0,0001392;1,392;
17,5223636;3357;;-0,0001888;-1,888;
17,5226974;3358;;0,0003338;3,338;
17,52252;3359;;-0,0001774;-1,774;
17,5231113;3360;;0,0005913;5,913;
17,5225276;3361;;-0,0005837;-5,837;
17,5227394;3362;;0,0002118;2,118;
17,5230846;3363;;0,0003452;3,452;
17,5229835;3364;;-0,0001011;-1,011;
17,5231895;3365;;0,000206;2,06;
17,5233173;3366;;0,0001278;1,278;
17,5232048;3367;;-0,0001125;-1,125;
17,5239753;3368;;0,0007705;7,705;
17,5238285;3369;;-0,0001468;-1,468;
17,52388;3370;;5,15E-05;0,515;
17,5238609;3371;;-1,91E-05;-0,191;
17,5244388;3372;;0,0005779;5,779;
17,5238761;3373;;-0,0005627;-5,627;
17,5244369;3374;;0,0005608;5,608;
17,5240249;3375;;-0,000412;-4,12;
17,5245895;3376;;0,0005646;5,646;
17,5250091;3377;;0,0004196;4,196;
17,5249652;3378;;-4,39E-05;-0,439;
17,5244197;3379;;-0,0005455;-5,455;
17,5248203;3380;;0,0004006;4,006;
17,5247745;3381;;-4,58E-05;-0,458;
17,524744;3382;;-3,05E-05;-0,305;
17,5252876;3383;;0,0005436;5,436;
17,524477;3384;;-0,0008106;-8,106;
17,5204582;3385;;-0,0040188;-40,188;
17,5151271;3386;;-0,0053311;-53,311;
17,508871;3387;;-0,0062561;-62,561;
17,5022392;3388;;-0,0066318;-66,318;
17,4957122;3389;;-0,006527;-65,27;
17,4895191;3390;;-0,0061931;-61,931;
17,4833774;3391;;-0,0061417;-61,417;
17,4768447;3392;;-0,0065327;-65,327;
17,4709606;3393;;-0,0058841;-58,841;
17,4658679;3394;;-0,0050927;-50,927;
17,4604492;3395;;-0,0054187;-54,187;
17,4539318;3396;;-0,0065174;-65,174;
17,4497852;3397;;-0,0041466;-41,466;
17,4447612;3398;;-0,005024;-50,24;
17,4392929;3399;;-0,0054683;-54,683;
17,4346637;3400;;-0,0046292;-46,292;
17,4295558;3401;;-0,0051079;-51,079;
17,4240779;3402;;-0,0054779;-54,779;
17,4203109;3403;;-0,003767;-37,67;
17,4159812;3404;;-0,0043297;-43,297;
17,4118747;3405;;-0,0041065;-41,065;
17,4081707;3406;;-0,003704;-37,04;
17,4036483;3407;;-0,0045224;-45,224;
17,3996639;3408;;-0,0039844;-39,844;
17,3951625;3409;;-0,0045014;-45,014;
17,3926258;3410;;-0,0025367;-25,367;
17,3885211;3411;;-0,0041047;-41,047;
17,3844909;3412;;-0,0040302;-40,302;
17,3813228;3413;;-0,0031681;-31,681;
17,3773765;3414;;-0,0039463;-39,463;
17,3744163;3415;;-0,0029602;-29,602;
17,3711681;3416;;-0,0032482;-32,482;
17,3680553;3417;;-0,0031128;-31,128;
17,3645648;3418;;-0,0034905;-34,905;
17,3613948;3419;;-0,00317;-31,7;
17,358675;3420;;-0,0027198;-27,198;
17,3553981;3421;;-0,0032769;-32,769;
17,3525695;3422;;-0,0028286;-28,286;
17,3504562;3423;;-0,0021133;-21,133;
17,3478202;3424;;-0,002636;-26,36;
17,3442821;3425;;-0,0035381;-35,381;
17,3420715;3426;;-0,0022106;-22,106;
17,3396873;3427;;-0,0023842;-23,842;
17,3369178;3428;;-0,0027695;-27,695;
17,3348941;3429;;-0,0020237;-20,237;
17,3325347;3430;;-0,0023594;-23,594;
17,3303966;3431;;-0,0021381;-21,381;
17,3279914;3432;;-0,0024052;-24,052;
17,3266372;3433;;-0,0013542;-13,542;
17,3247795;3434;;-0,0018577;-18,577;
17,3218708;3435;;-0,0029087;-29,087;
17,3200588;3436;;-0,001812;-18,12;
17,3179225;3437;;-0,0021363;-21,363;
17,3166198;3438;;-0,0013027;-13,027;
17,3140563;3439;;-0,0025635;-25,635;
17,3125534;3440;;-0,0015029;-15,029;
17,3107261;3441;;-0,0018273;-18,273;
17,30871;3442;;-0,0020161;-20,161;
17,3067722;3443;;-0,0019378;-19,378;
17,305212;3444;;-0,0015602;-15,602;
17,303503;3445;;-0,001709;-17,09;
17,301733;3446;;-0,00177;-17,7;
17,3006916;3447;;-0,0010414;-10,414;
17,2994213;3448;;-0,0012703;-12,703;
17,2984962;3449;;-0,0009251;-9,251;
17,2972488;3450;;-0,0012474;-12,474;
17,2955722;3451;;-0,0016766;-16,766;
17,294218;3452;;-0,0013542;-13,542;
17,292778;3453;;-0,00144;-14,4;
17,2916545;3454;;-0,0011235;-11,235;
17,2907371;3455;;-0,0009174;-9,174;
17,2894363;3456;;-0,0013008;-13,008;
17,2884044;3457;;-0,0010319;-10,319;
17,2869033;3458;;-0,0015011;-15,011;
17,2865562;3459;;-0,0003471;-3,471;
17,2853679;3460;;-0,0011883;-11,883;
17,2840976;3461;;-0,0012703;-12,703;
17,2833461;3462;;-0,0007515;-7,515;
17,2827682;3463;;-0,0005779;-5,779;
17,2815303;3464;;-0,0012379;-12,379;
17,2805213;3465;;-0,001009;-10,09;
17,2795505;3466;;-0,0009708;-9,708;
17,2786331;3467;;-0,0009174;-9,174;
17,2774677;3468;;-0,0011654;-11,654;
17,2772541;3469;;-0,0002136;-2,136;
17,2771301;3470;;-0,000124;-1,24;
17,2777118;3471;;0,0005817;5,817;
17,2784633;3472;;0,0007515;7,515;
17,2789115;3473;;0,0004482;4,482;
17,2794723;3474;;0,0005608;5,608;
17,2799797;3475;;0,0005074;5,074;
17,2806205;3476;;0,0006408;6,408;
17,2806262;3477;;5,70E-06;0,057;
17,2809486;3478;;0,0003224;3,224;
17,281599;3479;;0,0006504;6,504;
17,2819271;3480;;0,0003281;3,281;
17,282854;3481;;0,0009269;9,269;
17,2834606;3482;;0,0006066;6,066;
17,2839031;3483;;0,0004425;4,425;
17,284027;3484;;0,0001239;1,239;
17,2851009;3485;;0,0010739;10,739;
17,2854175;3486;;0,0003166;3,166;
17,2850894;3487;;-0,0003281;-3,281;
17,2861156;3488;;0,0010262;10,262;
17,2861595;3489;;4,39E-05;0,439;
17,2870864;3490;;0,0009269;9,269;
17,287054;3491;;-3,24E-05;-0,324;
17,2878513;3492;;0,0007973;7,973;
17,2883338;3493;;0,0004825;4,825;
17,2889518;3494;;0,000618;6,18;
17,2887439;3495;;-0,0002079;-2,079;
17,2897109;3496;;0,000967;9,67;
17,2900562;3497;;0,0003453;3,453;
17,2901439;3498;;8,77E-05;0,877;
17,2902355;3499;;9,16E-05;0,916;
17,2909679;3500;;0,0007324;7,324;
17,2917366;3501;;0,0007687;7,687;
17,2921695;3502;;0,0004329;4,329;
17,2923698;3503;;0,0002003;2,003;
17,2928543;3504;;0,0004845;4,845;
17,292797;3505;;-5,73E-05;-0,573;
17,2935142;3506;;0,0007172;7,172;
17,2937698;3507;;0,0002556;2,556;
17,2941741;3508;;0,0004043;4,043;
17,29426;3509;;8,59E-05;0,859;
17,2955856;3510;;0,0013256;13,256;
17,2960681;3511;;0,0004825;4,825;
17,2958431;3512;;-0,000225;-2,25;
17,2962398;3513;;0,0003967;3,967;
17,2966594;3514;;0,0004196;4,196;
17,2968673;3515;;0,0002079;2,079;
17,2971668;3516;;0,0002995;2,995;
17,2977848;3517;;0,000618;6,18;
17,2979831;3518;;0,0001983;1,983;
17,2984142;3519;;0,0004311;4,311;
17,2990341;3520;;0,0006199;6,199;
17,2986793;3521;;-0,0003548;-3,548;
17,2997646;3522;;0,0010853;10,853;
17,3004112;3523;;0,0006466;6,466;
17,3005428;3524;;0,0001316;1,316;
17,3012428;3525;;0,0007;7;
17,3016433;3526;;0,0004005;4,005;
17,3014183;3527;;-0,000225;-2,25;
17,3019027;3528;;0,0004844;4,844;
17,3023185;3529;;0,0004158;4,158;
17,3027706;3530;;0,0004521;4,521;
17,3030757;3531;;0,0003051;3,051;
17,3036174;3532;;0,0005417;5,417;
17,3040904;3533;;0,000473;4,73;
17,3037853;3534;;-0,0003051;-3,051;
17,3048286;3535;;0,0010433;10,433;
17,3052101;3536;;0,0003815;3,815;
17,3058662;3537;;0,0006561;6,561;
17,3058738;3538;;7,60E-06;0,076;
17,3063259;3539;;0,0004521;4,521;
17,3060169;3540;;-0,000309;-3,09;
17,3062839;3541;;0,000267;2,67;
17,3066883;3542;;0,0004044;4,044;
17,3077659;3543;;0,0010776;10,776;
17,3076782;3544;;-8,77E-05;-0,877;
17,3086948;3545;;0,0010166;10,166;
17,3087882;3546;;9,34E-05;0,934;
17,3091335;3547;;0,0003453;3,453;
17,3085136;3548;;-0,0006199;-6,199;
17,3090553;3549;;0,0005417;5,417;
17,3095951;3550;;0,0005398;5,398;
17,310007;3551;;0,0004119;4,119;
17,3103656;3552;;0,0003586;3,586;
17,3110904;3553;;0,0007248;7,248;
17,3114433;3554;;0,0003529;3,529;
17,3117313;3555;;0,000288;2,88;
17,3118228;3556;;9,15E-05;0,915;
17,3117237;3557;;-9,91E-05;-0,991;
17,3126487;3558;;0,000925;9,25;
17,3128833;3559;;0,0002346;2,346;
17,3131637;3560;;0,0002804;2,804;
17,3134727;3561;;0,000309;3,09;
17,3145637;3562;;0,001091;10,91;
17,3142337;3563;;-0,00033;-3,3;
17,3147449;3564;;0,0005112;5,112;
17,3151092;3565;;0,0003643;3,643;
17,315155;3566;;4,58E-05;0,458;
17,315649;3567;;0,000494;4,94;
17,3156032;3568;;-4,58E-05;-0,458;
17,316225;3569;;0,0006218;6,218;
17,3165607;3570;;0,0003357;3,357;
17,3166542;3571;;9,35E-05;0,935;
17,3172111;3572;;0,0005569;5,569;
17,3174247;3573;;0,0002136;2,136;
17,3173294;3574;;-9,53E-05;-0,953;
17,3178901;3575;;0,0005607;5,607;
17,3179931;3576;;0,000103;1,03;
17,3191566;3577;;0,0011635;11,635;
17,3183708;3578;;-0,0007858;-7,858;
17,318901;3579;;0,0005302;5,302;
17,3193149;3580;;0,0004139;4,139;
17,3198223;3581;;0,0005074;5,074;
17,3202667;3582;;0,0004444;4,444;
17,3208808;3583;;0,0006141;6,141;
17,321413;3584;;0,0005322;5,322;
17,3216094;3585;;0,0001964;1,964;
17,3216476;3586;;3,82E-05;0,382;
17,3217334;3587;;8,58E-05;0,858;
17,3220176;3588;;0,0002842;2,842;
17,3223075;3589;;0,0002899;2,899;
17,3228874;3590;;0,0005799;5,799;
17,322298;3591;;-0,0005894;-5,894;
17,3225975;3592;;0,0002995;2,995;
17,3235836;3593;;0,0009861;9,861;
17,3238029;3594;;0,0002193;2,193;
17,3240375;3595;;0,0002346;2,346;
17,3240184;3596;;-1,91E-05;-0,191;
17,3246574;3597;;0,000639;6,39;
17,3249549;3598;;0,0002975;2,975;
17,3255729;3599;;0,000618;6,18;
17,3261184;3600;;0,0005455;5,455;
17,3254642;3601;;-0,0006542;-6,542;
17,325941;3602;;0,0004768;4,768;
17,3260154;3603;;7,44E-05;0,744;
17,3261928;3604;;0,0001774;1,774;
17,3266429;3605;;0,0004501;4,501;
17,327486;3606;;0,0008431;8,431;
17,3274002;3607;;-8,58E-05;-0,858;
17,3278331;3608;;0,0004329;4,329;
17,3282184;3609;;0,0003853;3,853;
17,3281459;3610;;-7,25E-05;-0,725;
17,3287239;3611;;0,000578;5,78;
17,3287181;3612;;-5,80E-06;-0,058;
17,3291873;3613;;0,0004692;4,692;
17,3292121;3614;;2,48E-05;0,248;
17,3296356;3615;;0,0004235;4,235;
17,3297119;3616;;7,63E-05;0,763;
17,3301849;3617;;0,000473;4,73;
17,3300952;3618;;-8,97E-05;-0,897;
17,3306331;3619;;0,0005379;5,379;
17,3310947;3620;;0,0004616;4,616;
17,3314857;3621;;0,000391;3,91;
17,3321056;3622;;0,0006199;6,199;
17,3317241;3623;;-0,0003815;-3,815;
17,3318119;3624;;8,78E-05;0,878;
17,3323345;3625;;0,0005226;5,226;
17,3330516;3626;;0,0007171;7,171;
17,3325443;3627;;-0,0005073;-5,073;
17,3335285;3628;;0,0009842;9,842;
17,3336086;3629;;8,01E-05;0,801;
17,3333816;3630;;-0,000227;-2,27;
17,3341445;3631;;0,0007629;7,629;
17,3343944;3632;;0,0002499;2,499;
17,3347892;3633;;0,0003948;3,948;
17,335184;3634;;0,0003948;3,948;
17,3354072;3635;;0,0002232;2,232;
17,3355045;3636;;9,73E-05;0,973;
17,3363323;3637;;0,0008278;8,278;
17,3362216;3638;;-0,0001107;-1,107;
17,3370323;3639;;0,0008107;8,107;
17,336832;3640;;-0,0002003;-2,003;
17,3371696;3641;;0,0003376;3,376;
17,3369064;3642;;-0,0002632;-2,632;
17,3368968;3643;;-9,60E-06;-0,096;
17,3375053;3644;;0,0006085;6,085;
17,3376445;3645;;0,0001392;1,392;
17,3380908;3646;;0,0004463;4,463;
17,3387851;3647;;0,0006943;6,943;
17,3383159;3648;;-0,0004692;-4,692;
17,3383483;3649;;3,24E-05;0,324;
17,3393707;3650;;0,0010224;10,224;
17,3399314;3651;;0,0005607;5,607;
17,3391685;3652;;-0,0007629;-7,629;
17,3397178;3653;;0,0005493;5,493;
17,3399143;3654;;0,0001965;1,965;
17,3397216;3655;;-0,0001927;-1,927;
17,3399963;3656;;0,0002747;2,747;
17,3401393;3657;;0,000143;1,43;
17,3405933;3658;;0,000454;4,54;
17,3404788;3659;;-0,0001145;-1,145;
17,3415374;3660;;0,0010586;10,586;
17,3416824;3661;;0,000145;1,45;
17,3424663;3662;;0,0007839;7,839;
17,342905;3663;;0,0004387;4,387;
17,34272;3664;;-0,000185;-1,85;
17,343872;3665;;0,001152;11,52;
17,3442173;3666;;0,0003453;3,453;
17,3434448;3667;;-0,0007725;-7,725;
17,3437042;3668;;0,0002594;2,594;
17,3440494;3669;;0,0003452;3,452;
17,344511;3670;;0,0004616;4,616;
17,3444595;3671;;-5,15E-05;-0,515;
17,3445148;3672;;5,53E-05;0,553;
17,344614;3673;;9,92E-05;0,992;
17,3453521;3674;;0,0007381;7,381;
17,3454742;3675;;0,0001221;1,221;
17,3461666;3676;;0,0006924;6,924;
17,3453865;3677;;-0,0007801;-7,801;
17,3465156;3678;;0,0011291;11,291;
17,3470497;3679;;0,0005341;5,341;
17,3464775;3680;;-0,0005722;-5,722;
17,3463096;3681;;-0,0001679;-1,679;
17,346817;3682;;0,0005074;5,074;
17,3471546;3683;;0,0003376;3,376;
17,3473396;3684;;0,000185;1,85;
17,3476543;3685;;0,0003147;3,147;
17,34762;3686;;-3,43E-05;-0,343;
17,3483676;3687;;0,0007476;7,476;
17,348257;3688;;-0,0001106;-1,106;
17,3489818;3689;;0,0007248;7,248;
17,3484706;3690;;-0,0005112;-5,112;
17,348917;3691;;0,0004464;4,464;
17,3489742;3692;;5,72E-05;0,572;
17,350214;3693;;0,0012398;12,398;
17,3496246;3694;;-0,0005894;-5,894;
17,3496761;3695;;5,15E-05;0,515;
17,3502235;3696;;0,0005474;5,474;
17,35083;3697;;0,0006065;6,065;
17,3515625;3698;;0,0007325;7,325;
17,3513336;3699;;-0,0002289;-2,289;
17,3507194;3700;;-0,0006142;-6,142;
17,3517036;3701;;0,0009842;9,842;
17,3518886;3702;;0,000185;1,85;
17,351902;3703;;1,34E-05;0,134;
17,352312;3704;;0,00041;4,1;
17,352663;3705;;0,000351;3,51;
17,3524379;3706;;-0,0002251;-2,251;
17,3532962;3707;;0,0008583;8,583;
17,353157;3708;;-0,0001392;-1,392;
17,3528995;3709;;-0,0002575;-2,575;
17,3531131;3710;;0,0002136;2,136;
17,3541221;3711;;0,001009;10,09;
17,3546066;3712;;0,0004845;4,845;
17,3548736;3713;;0,000267;2,67;
17,3546581;3714;;-0,0002155;-2,155;
17,3552951;3715;;0,000637;6,37;
17,3546352;3716;;-0,0006599;-6,599;
17,3554763;3717;;0,0008411;8,411;
17,3558635;3718;;0,0003872;3,872;
17,3557224;3719;;-0,0001411;-1,411;
17,3559741;3720;;0,0002517;2,517;
17,3556976;3721;;-0,0002765;-2,765;
17,356554;3722;;0,0008564;8,564;
17,3570461;3723;;0,0004921;4,921;
17,3569679;3724;;-7,82E-05;-0,782;
17,3574638;3725;;0,0004959;4,959;
17,3572101;3726;;-0,0002537;-2,537;
17,3576488;3727;;0,0004387;4,387;
17,3575744;3728;;-7,44E-05;-0,744;
17,3582763;3729;;0,0007019;7,019;
17,3581695;3730;;-0,0001068;-1,068;
17,3587722;3731;;0,0006027;6,027;
17,3587265;3732;;-4,57E-05;-0,457;
17,359148;3733;;0,0004215;4,215;
17,3592224;3734;;7,44E-05;0,744;
17,3597393;3735;;0,0005169;5,169;
17,3593597;3736;;-0,0003796;-3,796;
17,3600502;3737;;0,0006905;6,905;
17,3603191;3738;;0,0002689;2,689;
17,3605518;3739;;0,0002327;2,327;
17,3602695;3740;;-0,0002823;-2,823;
17,3606681;3741;;0,0003986;3,986;
17,3606681;3742;;0;0;
17,3612174;3743;;0,0005493;5,493;
17,3610401;3744;;-0,0001773;-1,773;
17,361288;3745;;0,0002479;2,479;
17,3616218;3746;;0,0003338;3,338;
17,3619022;3747;;0,0002804;2,804;
17,3625755;3748;;0,0006733;6,733;
17,3625717;3749;;-3,80E-06;-0,038;
17,3625469;3750;;-2,48E-05;-0,248;
17,3629989;3751;;0,000452;4,52;
17,2867584;3752;;-0,0762405;-762,405;
17,3633079;3753;;0,0765495;765,495;
17,3654537;3754;;0,0021458;21,458;
17,3692455;3755;;0,0037918;37,918;
17,3724899;3756;;0,0032444;32,444;
17,3763294;3757;;0,0038395;38,395;
17,3800945;3758;;0,0037651;37,651;
17,3838691;3759;;0,0037746;37,746;
17,38698;3760;;0,0031109;31,109;
17,3893852;3761;;0,0024052;24,052;
17,3927516;3762;;0,0033664;33,664;
17,3963527;3763;;0,0036011;36,011;
17,3992385;3764;;0,0028858;28,858;
17,4031181;3765;;0,0038796;38,796;
17,4053478;3766;;0,0022297;22,297;
17,4082279;3767;;0,0028801;28,801;
17,4112339;3768;;0,003006;30,06;
17,4139518;3769;;0,0027179;27,179;
17,4160404;3770;;0,0020886;20,886;
17,4181194;3771;;0,002079;20,79;
17,4203853;3772;;0,0022659;22,659;
17,423603;3773;;0,0032177;32,177;
16,6686038;3774;;-0,7549992;-7549,992;
17,4289302;3775;;0,7603264;7603,264;
17,4323234;3776;;0,0033932;33,932;
17,4360332;3777;;0,0037098;37,098;
17,4384536;3778;;0,0024204;24,204;
17,4409217;3779;;0,0024681;24,681;
17,4436035;3780;;0,0026818;26,818;
17,446537;3781;;0,0029335;29,335;
17,4486179;3782;;0,0020809;20,809;
17,4507236;3783;;0,0021057;21,057;
17,4535293;3784;;0,0028057;28,057;
17,4554977;3785;;0,0019684;19,684;
17,4585418;3786;;0,0030441;30,441;
